pathway	gene	frequency	log_likelihood	correlation	baysian	rank	pubmed_id
MICRORNA_MIRNA_BIOGENESIS	PSMB5	1	3.9577222743	0.0390304645979	0.0769230769231	3	30674692
MICRORNA_MIRNA_BIOGENESIS	SCPEP1	1	10.5056825738	-0.00015313009845	0.0769230769231	4	22720189
MICRORNA_MIRNA_BIOGENESIS	LMOD1	1	10.5056825738	-0.000108276229302	0.0769230769231	5	31216029
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	PMS1	7	75.5471680588	0.384565030509	0.0564516129032	1	8521398,8613431,8571956,9245993,9500994,10854545,21318819
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MSH6	8	65.5425395237	0.349560907105	0.0645161290323	2	9218993,22766992,24090359,24728189,26185136,26485756,26247049,29568967
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MSH2	36	338.686137027	0.534024654261	0.306451612903	3	8521398,8613431,8571956,9245993,9218993,9490293,10471527,10854545,10854094,10786688,21318819,11585727,11555625,11343035,11781295,12912950,12688322,14526391,16451135,16830052,16736289,18931482,18406877,18999873,19047842,20438357,19669161,21681552,22766992,24090359,23760103,24728189,26185136,26485756,26247049,29568967
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MUTYH	1	7.73175634193	0.21674618997	0.0161290322581	4	21195604
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MLH1	37	336.078101585	0.484080246096	0.354838709677	5	7757073,8521398,7728749,8613431,8571956,9245993,10464596,9490293,10471527,10854545,10786688,21318819,11585727,11555625,11343035,11781295,12740349,14526391,16451135,16830052,16736289,18931482,18406877,18999873,19047842,19578765,19669161,21681552,22766992,24090359,23760103,26185136,26485756,26247049,29568967
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	PMS2	5	45.7262534171	0.365801346861	0.0403225806452	6	18307725,21376568,26185136,26247049,29568967
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	NUDT1	1	8.77205516648	0.199765108786	0.00806451612903	7	21195604
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	OGG1	1	6.16270136787	0.157823326515	0.00806451612903	8	21195604
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MLH3	1	6.55921310891	0.15178704879	0.00806451612903	9	29568967
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MSH3	2		0.527064881112	0.0161290322581	10	21318819,29568967
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	MRC1	3	22.551309634	0.134331044596	0.0241935483871	11	9756907,26485756,28785832
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	ABL1	1	3.29006820085	0.0229514717836	0.00806451612903	12	10391249
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	PDCD1	1	5.55351142137	-0.000518148093113	0.00806451612903	13	31049637
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	ARHGAP24	1	1.67907025403	0.0383045138693	0.00806451612903	14	10391249
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	CDK2	1	3.53273520363	0.0116688898802	0.00806451612903	15	17784788
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	FUT1	1	1.62750153319	-0.00141980037715	0.00806451612903	16	10786688
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	GNA12	1		0.148892708773	0.00806451612903	17	18307725
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	APC	1	3.216252507	-0.000935847366025	0.00806451612903	18	12740349
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	HNF4A	1	2.94962265989	-0.000863712132977	0.00806451612903	19	16547505
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	TBXT	1	2.47292693966	-0.000952093190246	0.00806451612903	20	12912950
MISMATCH_REPAIR;;;DNA_MISMATCH_REPAIR	TP53	1	0.172934901784	-0.00433018239573	0.00806451612903	21	9063739
MITOCHONDRIAL_BIOGENESIS	ADIPOR1	1	8.73020098521	0.262953678317	0.0425531914894	1	23017713
MITOCHONDRIAL_BIOGENESIS	ACO1	1	9.40715966857	0.221714251397	0.0425531914894	2	17485548
MITOCHONDRIAL_BIOGENESIS	PIM1	1	9.40715966857	0.123894770842	0.0425531914894	3	9585511
MITOCHONDRIAL_BIOGENESIS	ADIPOQ	1	9.40715966857	0.262953678317	0.0212765957447	4	23017713
MITOCHONDRIAL_BIOGENESIS	SOD2	1	9.40715966857	0.262953678317	0.0212765957447	5	18689799
MITOCHONDRIAL_BIOGENESIS	PGC	4	36.6926913385	0.52937691346	0.106382978723	6	23312277,26438733,25927001,26558630
MITOCHONDRIAL_BIOGENESIS	CYCS	1	6.74305063381	0.451040659783	0.0212765957447	7	26438733
MITOCHONDRIAL_BIOGENESIS	PINK1	1	9.40715966857	0.0538802898024	0.0212765957447	8	17362513
MITOCHONDRIAL_BIOGENESIS	NOS1	3	23.3918510731	0.0279405418671	0.0851063829787	9	24235139
MITOCHONDRIAL_BIOGENESIS	MSTN	1	6.74305063381	0.480178189893	0.0212765957447	10	26438733
MITOCHONDRIAL_BIOGENESIS	AQP1	1	6.96309400484	0.117274084042	0.0212765957447	11	18689799
MITOCHONDRIAL_BIOGENESIS	NRF1	2	18.9007309133	0.0503646041763	0.063829787234	12	8541844,24250222
MITOCHONDRIAL_BIOGENESIS	PINK1-AS	1		0.247967234833	0.0425531914894	13	17362513
MITOCHONDRIAL_BIOGENESIS	UPF2	1	7.21111092978	-0.000414670142078	0.0212765957447	14	14763985
MITOCHONDRIAL_BIOGENESIS	OPA1	1	6.36592370528	-0.00028096960975	0.0212765957447	15	14961560
MITOCHONDRIAL_BIOGENESIS	UPF3A	1	7.49516698497	0.0780328554915	0.0212765957447	16	14763985
MITOCHONDRIAL_BIOGENESIS	PARK7	1	8.73020098521	-0.000177693148474	0.0212765957447	17	18689799
MITOCHONDRIAL_BIOGENESIS	ATP8A2	1	6.36592370528	-0.000435319897898	0.0212765957447	18	11212342
MITOCHONDRIAL_BIOGENESIS	DYNAP	1	4.6639648776	0.0267280365077	0.0212765957447	19	25927001
MITOCHONDRIAL_BIOGENESIS	BCL2A1	1	5.77921043051	0.0242176628538	0.0212765957447	20	28986507
MITOCHONDRIAL_BIOGENESIS	ACACA	1	5.9100034255	-0.000290185550681	0.0212765957447	21	28986507
MITOCHONDRIAL_BIOGENESIS	PPARA	1	5.5416929365	-0.000414670142078	0.0212765957447	22	26558630
MITOCHONDRIAL_BIOGENESIS	VEGFA	1	0.314293021336	0.0814039330032	0.0212765957447	23	26438733
MITOCHONDRIAL_BIOGENESIS	MAPK8	1	2.9469927465	0.0126082907667	0.0212765957447	24	26558630
MITOCHONDRIAL_BIOGENESIS	INS	1	1.37600834027	0.0242836196964	0.0212765957447	25	23017713
MITOCHONDRIAL_BIOGENESIS	MRS2	1	10.4510186434	-0.000177693148474	0.0212765957447	26	8252639
MITOCHONDRIAL_GENE_EXPRESSION	HTT	1	9.43182296056	-9.35589303633e-05	0.166666666667	1	21757867
MITOCHONDRIAL_GENE_EXPRESSION	PIM1	1	12.3101466454	-5.7290174735e-05	0.166666666667	2	9585511
MITOCHONDRIAL_GENE_EXPRESSION	MTERF1	1		1.0	0.166666666667	3	24500208
MITOCHONDRIAL_GENE_EXPRESSION	PGC	1	8.93061525177	-0.000108708560441	0.166666666667	4	28473468
MITOCHONDRIAL_TRANSLATION	NR3C2	1	9.69305288693	0.147261779027	0.0384615384615	1	391561
MITOCHONDRIAL_TRANSLATION	BBC3	2	17.0513343962	0.303144359054	0.0769230769231	2	14634023
MITOCHONDRIAL_TRANSLATION	BAX	3	17.2272674056	0.133753895411	0.0769230769231	3	15525785,14634023
MITOCHONDRIAL_TRANSLATION	COX1	1	9.69305288693	0.170046503074	0.0384615384615	4	7038398
MITOCHONDRIAL_TRANSLATION	ARHGAP24	2	10.9355405655	0.082846941222	0.0769230769231	5	14634023
MITOCHONDRIAL_TRANSLATION	SCO2	1	11.4159354166	0.294743225653	0.0384615384615	6	7038398
MITOCHONDRIAL_TRANSLATION	MYH14	1	5.1596860548	0.0904817945794	0.0384615384615	7	11317363
MITOCHONDRIAL_TRANSLATION	MRPL12	1	9.69305288693	-0.000208393788562	0.0384615384615	8	9790755
MITOCHONDRIAL_TRANSLATION	MRPS34	1		0.208408963419	0.0769230769231	9	28777931
MITOCHONDRIAL_TRANSLATION	PPR1	1	7.32051375177	-0.000329524999234	0.0384615384615	10	26537562
MITOCHONDRIAL_TRANSLATION	CDK5R1	1	9.69305288693	-0.000155323999567	0.0384615384615	11	7797552
MITOCHONDRIAL_TRANSLATION	RHO	1	6.17838166188	-0.000503965511219	0.0384615384615	12	7042709
MITOCHONDRIAL_TRANSLATION	TP53	1	0.657036742137	0.0469760696815	0.0384615384615	13	14634023
MITOCHONDRIAL_TRANSLATION	MRPL33	1	10.3710440358	-0.000155323999567	0.0384615384615	14	28869607
MITOCHONDRIAL_TRANSPORT	CASP9	1	7.51530635846	0.410287192366	0.125	1	15743414
MITOCHONDRIAL_TRANSPORT	TP53BP2	1	9.43182296056	0.298024904196	0.125	2	15743414
MITOCHONDRIAL_TRANSPORT	KIF1B	1	13.3560698998	-7.68645965449e-05	0.125	3	10571041
MITOCHONDRIAL_TRANSPORT	KLC1	1	13.3560698998	-7.68645965449e-05	0.125	4	16717129
MITOCHONDRION_LOCALIZATION	RAD50	1	9.24423983751	0.425537892039	0.0238095238095	1	19170108
MITOCHONDRION_LOCALIZATION	SOAT1	1	6.2050699307	0.173485790636	0.0238095238095	2	19170108
MITOCHONDRION_LOCALIZATION	VAPB	1	9.24423983751	-0.000165833256875	0.0238095238095	3	28634272
MITOCHONDRION_LOCALIZATION	SNPH	1	10.2878693164	0.120286488788	0.047619047619	4	28891816
MITOCHONDRION_LOCALIZATION	BRCA1	1	2.07458704722	0.0106359334929	0.047619047619	5	19170108
MITOCHONDRION_LOCALIZATION	RB1	1	4.3721061165	0.0847096150649	0.0238095238095	6	19170108
MITOCHONDRION_LOCALIZATION	OGG1	1	7.66519175289	-0.000165833256875	0.0238095238095	7	10233168
MITOCHONDRION_LOCALIZATION	BAX	1	2.4464026168	-0.000788171651309	0.0238095238095	8	15525785
MITOCHONDRION_LOCALIZATION	ANGPTL2	1	8.06503472209	0.0848980755219	0.0238095238095	9	28634272
MITOCHONDRION_LOCALIZATION	MYC	1	2.09112132119	0.0442850457443	0.0238095238095	10	19170108
MITOCHONDRION_LOCALIZATION	PNPLA8	1		0.722305225034	0.142857142857	11	15606758
MITOCHONDRION_LOCALIZATION	UNG	1		0.120286488788	0.047619047619	12	9753728
MITOCHONDRION_LOCALIZATION	ACTR2	1	8.06503472209	-0.000203109249363	0.0238095238095	13	28634272
MITOCHONDRION_LOCALIZATION	AICDA	1	7.66519175289	0.0800057480562	0.0238095238095	14	28634272
MITOCHONDRION_LOCALIZATION	HCCS	1		0.120286488788	0.0238095238095	15	20235147
MITOCHONDRION_LOCALIZATION	PSAP	1	8.56751066336	-0.000117258461459	0.0238095238095	16	17670888
MITOCHONDRION_LOCALIZATION	RAD51	1	4.50678672927	0.107793433977	0.0238095238095	17	19170108
MITOCHONDRION_LOCALIZATION	ESR2	1	5.74983857363	-0.000287264545136	0.0238095238095	18	18577698
MITOCHONDRION_LOCALIZATION	WWOX	1	8.06503472209	-0.000117258461459	0.0238095238095	19	11572989
MITOCHONDRION_LOCALIZATION	GLRX	1	10.2878693164	-0.000117258461459	0.0238095238095	20	14980707
MITOCHONDRION_LOCALIZATION	CA2	1	7.33316526952	-0.000117258461459	0.0238095238095	21	28342809
MITOCHONDRION_LOCALIZATION	TP53	1	0.122408764495	-0.00169739135913	0.0238095238095	22	19170108
MITOCHONDRION_LOCALIZATION	PALM2AKAP2	1	10.2878693164	-0.000117258461459	0.0238095238095	23	11248059
MITOCHONDRION_LOCALIZATION	ACOT7	1	10.2878693164	-0.000117258461459	0.0238095238095	24	12435388
MITOPHAGY	TRPM2	2	22.7567901591	0.4231249096	0.157894736842	1	25391657
MITOPHAGY	PINK1	1	12.7126276834	0.596777926953	0.210526315789	2	28768533
MITOPHAGY	LDHA	1	13.7586655576	0.663312697113	0.0526315789474	3	25391657
MITOPHAGY	ENO2	1	13.7586655576	0.68374234595	0.0526315789474	4	25391657
MITOPHAGY	NDUFA4L2	1		0.68374234595	0.0526315789474	5	25391657
MITOPHAGY	SETD2	1	7.70919516415	0.0483170351002	0.0526315789474	6	25391657
MITOPHAGY	RSAD2	1		0.68374234595	0.0526315789474	7	28768533
MITOPHAGY	VEGFA	1	2.75363286579	0.121428309668	0.0526315789474	8	25391657
MITOPHAGY	BNIP3	1	11.5286053632	0.64461076279	0.0526315789474	9	25391657
MITOPHAGY	BECN1	1	10.5056825738	-0.000185098514073	0.0526315789474	10	26649941
MITOPHAGY	UBD	1		0.113875442898	0.0526315789474	11	30593266
MITOPHAGY	SNCA	1	10.0332628543	0.394668350028	0.0526315789474	12	28768533
MITOTIC_SPINDLE	EPB41	3	25.1457157144	0.327184820152	0.093023255814	1	9128242,12239178
MITOTIC_SPINDLE	KNSTRN	1	7.74463931058	0.108894871346	0.046511627907	2	24718257
MITOTIC_SPINDLE	MAD2L1	1	8.64718775643	0.108894871346	0.0232558139535	3	22326528
MITOTIC_SPINDLE	HDAC6	1	8.14459705085	0.154009427915	0.0232558139535	4	27341063
MITOTIC_SPINDLE	ASPM	2	22.5420206682	0.108894871346	0.0697674418605	5	21044324,24665293
MITOTIC_SPINDLE	BUB1	1	10.3677759187	0.154173037008	0.046511627907	6	11999574
MITOTIC_SPINDLE	HMMR	2	17.9958822005	0.0485868607196	0.0697674418605	7	10547355,18971636
MITOTIC_SPINDLE	UBE2C	1	8.64718775643	-0.000237267234299	0.0232558139535	8	18331723
MITOTIC_SPINDLE	STMN1	1		0.154173037008	0.046511627907	9	9788875
MITOTIC_SPINDLE	CLTCL1	1		0.154173037008	0.0232558139535	10	28975018
MITOTIC_SPINDLE	APC	1	4.72922887129	-0.000553258621835	0.0232558139535	11	18728397
MITOTIC_SPINDLE	LMNA	1	3.54570038593	0.0503117505721	0.0232558139535	12	18691641
MITOTIC_SPINDLE	MYC	1	2.15940466733	0.0102079774243	0.0232558139535	13	22577224
MITOTIC_SPINDLE	NDE1	1	10.3677759187	-0.000176844502189	0.0232558139535	14	21529752
MITOTIC_SPINDLE	TACC2	1	10.3677759187	-0.000176844502189	0.0232558139535	15	15207008
MITOTIC_SPINDLE	AR	1	0.314341458085	-0.00235538100511	0.0232558139535	16	26645563
MITOTIC_SPINDLE	CD44	1	0.930262922659	-0.0014367542355	0.0232558139535	17	28975018
MITOTIC_SPINDLE	RPA2	1	10.3677759187	-0.000176844502189	0.0232558139535	18	26364595
MONOCYTE_CHEMOTAXIS	CCL2	5	68.6296310133	0.50193895019	0.3	1	9988701,11046012,11907119,20666708,24122720
MONOCYTE_CHEMOTAXIS	CRP	1	9.23393908085	0.408125481259	0.05	2	24399159
MONOCYTE_CHEMOTAXIS	ICAM1	1	9.85369281803	0.408125481259	0.05	3	24399159
MONOCYTE_CHEMOTAXIS	MMP1	1	12.48417056	0.530292106368	0.05	4	11907119
MONOCYTE_CHEMOTAXIS	MRC2	1		0.530292106368	0.05	5	11907119
MONOCYTE_CHEMOTAXIS	TSC2	1	9.51971601037	-0.000198488363307	0.05	6	20666708
MONOCYTE_CHEMOTAXIS	LEP	1	6.58182933251	0.102780810421	0.05	7	24399159
MONOCYTE_CHEMOTAXIS	CD44	1	2.63479717576	0.0773632448979	0.05	8	11907119
MONOCYTE_CHEMOTAXIS	TBXT	1	5.98946054315	0.0308762482564	0.05	9	21219317
MONOCYTE_CHEMOTAXIS	TGFB1	1	6.8806546313	-0.000315521904165	0.05	10	24399159
MONOCYTE_CHEMOTAXIS	TGFB2	1	12.48417056	0.316121770954	0.05	11	24399159
MONOCYTE_CHEMOTAXIS	FLT1	1	6.14896521356	-0.000561968726598	0.05	12	14744874
MONOCYTE_CHEMOTAXIS	IL1B	1	6.51376849413	-0.000519365840848	0.05	13	21219317
MRNA_CAPPING	SUPT4H1	2	29.2070404651	0.948677862763	0.285714285714	1	12556496,16172632
MRNA_CAPPING	TAT	1	8.02447752171	-0.00023455826287	0.142857142857	2	18442994
MRNA_CAPPING	ERVW-4	1	8.27743184933	-0.000266350712298	0.142857142857	3	25959396
MRNA_PROCESSING	TF	3	4.82819739083	0.114866355841	0.00724637681159	1	18315555,21622222,26123042
MRNA_PROCESSING	PLIN2	2	6.37720059149	0.12803600719	0.0036231884058	2	18552984,23834559
MRNA_PROCESSING	GH1	3	5.28380457329	0.0506364288622	0.0108695652174	3	8530604,9290257,11836331
MRNA_PROCESSING	CDX2	1	5.30909679068	0.0518570366416	0.0054347826087	4	25101906
MRNA_PROCESSING	RNU1-1	8	8.30857669812	0.0222226826991	0.018115942029	5	6173132,2934400,2449812,1415223,7682651,10593939,18156490,19387004
MRNA_PROCESSING	IMPDH1	1	5.30909679068	0.222917293064	0.0036231884058	6	18552984
MRNA_PROCESSING	ABL2	2	7.90156073996	0.0594104807463	0.0036231884058	7	3517880,18667497
MRNA_PROCESSING	RERE	2	8.6031977603	0.0646199503373	0.0036231884058	8	3517880,18667497
MRNA_PROCESSING	PTK2B	2	8.6031977603	0.0270593853503	0.0036231884058	9	14961028
MRNA_PROCESSING	RHO	2	3.57242183952	0.0475531787752	0.0054347826087	10	15906272,18552984
MRNA_PROCESSING	ERVW-4	3	5.619289339	0.0194943652227	0.00724637681159	11	9346935,24968230,29199514
MRNA_PROCESSING	SMARCA1	2	6.81456403801	0.0358952295582	0.0036231884058	12	19424417,23028530
MRNA_PROCESSING	MYCN	2	5.99015969672	0.0289916454456	0.0036231884058	13	1954386,17486137
MRNA_PROCESSING	BLOC1S3	3	7.85701521998	0.0126584634475	0.0054347826087	14	23150365,25957814,30324447
MRNA_PROCESSING	METTL14	1	5.30909679068	0.078197501974	0.0018115942029	15	24407421
MRNA_PROCESSING	DMD	5	6.15295115625	0.00446287242708	0.0108695652174	16	16084084,16610765,17601349,17164787,22182525
MRNA_PROCESSING	TRPM1	1	5.30909679068	0.0255165713091	0.0036231884058	17	11112417
MRNA_PROCESSING	REV3L	1	4.29867605859	0.0991728554019	0.0018115942029	18	15906272
MRNA_PROCESSING	CCNT1	1	3.65515755257	0.0739173881129	0.0018115942029	19	18513937
MRNA_PROCESSING	ACE	1	3.65515755257	0.0366674118751	0.0036231884058	20	9642152
MRNA_PROCESSING	H2BC21	1	3.18589420134	0.0943121920067	0.0036231884058	21	23824326
MRNA_PROCESSING	ABCB1	1	3.65515755257	0.0518570366416	0.0036231884058	22	18687998
MRNA_PROCESSING	CASP9	3	5.98448572413	0.00654302157561	0.0054347826087	23	16505493,20972334,21622622
MRNA_PROCESSING	IWS1	1	5.30909679068	0.0518570366416	0.0018115942029	24	17234882
MRNA_PROCESSING	SMN2	3	10.001909508	0.0420059431384	0.00724637681159	25	10931943,26438828,26123042
MRNA_PROCESSING	RAF1	1	2.05528048606	0.0547145377416	0.0036231884058	26	27575636
MRNA_PROCESSING	PROS1	1	5.30909679068	0.0366674118751	0.0018115942029	27	10456456
MRNA_PROCESSING	CD36	1	2.26984755724	0.0360879488732	0.0036231884058	28	7509795
MRNA_PROCESSING	PPP1CA	2	3.74177901552	0.00620428344683	0.0054347826087	29	17913700,30185622
MRNA_PROCESSING	ARSF	3	1.1810810896	0.0523371452192	0.0054347826087	30	8276242,18315555,24644279
MRNA_PROCESSING	TRAPPC2	1	3.18589420134	0.0103534190651	0.0036231884058	31	16120574
MRNA_PROCESSING	VEGFA	1	8.49912251101	-0.00469757644089	0.0018115942029	32	20726856
MRNA_PROCESSING	VWF	3	15.9455167149	0.00761052884493	0.00724637681159	33	21251206,26251079
MRNA_PROCESSING	DBP	1	2.52045569429	0.0204984271256	0.0036231884058	34	1313921
MRNA_PROCESSING	RAD21	1	4.29867605859	0.0420059431384	0.0018115942029	35	22976956
MRNA_PROCESSING	ALYREF	3	10.4689722769	0.018357211539	0.0054347826087	36	16769980,17234882
MRNA_PROCESSING	CCNT2	1		0.222917293064	0.0018115942029	37	24434558
MRNA_PROCESSING	RP1	1	3.65515755257	0.157218897971	0.0018115942029	38	18552984
MRNA_PROCESSING	CDK2	2	3.41310443543	0.0105826521573	0.0036231884058	39	9671462,16376875
MRNA_PROCESSING	NUP62	1		0.148417340588	0.0054347826087	40	16029492
MRNA_PROCESSING	TRIM3	1	0.00845602812478	0.0787478384943	0.00724637681159	41	15642095
MRNA_PROCESSING	TEX13A	1		0.185667316826	0.0036231884058	42	21256132
MRNA_PROCESSING	MYC	3	0.622009656567	0.00663822438316	0.00905797101449	43	1954386,26461086
MRNA_PROCESSING	TDO2	1	2.81926574383	0.132491010543	0.0018115942029	44	29430358
MRNA_PROCESSING	MBD2	1	3.65515755257	0.111540614195	0.0018115942029	45	29430358
MRNA_PROCESSING	LINS1	1	3.65515755257	0.00661989268022	0.0018115942029	46	17488845
MRNA_PROCESSING	USP49	1	5.30909679068	0.078197501974	0.0018115942029	47	23824326
MRNA_PROCESSING	PKLR	2		0.148417340588	0.0036231884058	48	15059150,29430358
MRNA_PROCESSING	IL4I1	2		0.148417340588	0.0054347826087	49	16029492
MRNA_PROCESSING	MMP16	1		0.111167364351	0.0054347826087	50	21344390
MRNA_PROCESSING	PTPN11	2	5.04590672394	-0.00100908888717	0.0036231884058	51	16933365,17488845
MRNA_PROCESSING	COX8A	1	2.81926574383	0.0174613600048	0.0018115942029	52	8896409
MRNA_PROCESSING	XBP1	1	3.51742135338	-0.00423247213441	0.0036231884058	53	26483401
MRNA_PROCESSING	FLT1	2	1.87303038914	0.00252552702103	0.0054347826087	54	20385595,21382012
MRNA_PROCESSING	USP12	1		0.148417340588	0.0018115942029	55	29430358
MRNA_PROCESSING	BCR	2	1.72275521012	0.0222328213006	0.0036231884058	56	14961028
MRNA_PROCESSING	CD44	3	0.299701002135	0.000769444465125	0.00905797101449	57	8750190,9777953,16530165
MRNA_PROCESSING	GHR	1	1.10560010752	0.020838756989	0.0036231884058	58	9290257
MRNA_PROCESSING	F7	2		0.0991728554019	0.0036231884058	59	18156490,19387004
MRNA_PROCESSING	PIN1	1	2.81926574383	0.0635134591512	0.0018115942029	60	25992900
MRNA_PROCESSING	VIRMA	1		0.111167364351	0.0018115942029	61	24407421
MRNA_PROCESSING	TAT	1	0.214122435485	0.0395572358793	0.0036231884058	62	18667497
MRNA_PROCESSING	E2F1	1	0.726826533035	0.0446416222075	0.0036231884058	63	18806759
MRNA_PROCESSING	IFNA1	2	1.17606939108	0.0147925276788	0.0054347826087	64	25481564
MRNA_PROCESSING	FAS	1	4.25491167	-0.00450648722063	0.0018115942029	65	15829500
MRNA_PROCESSING	CDK9	2		0.0825137778314	0.0036231884058	66	18513937,19844166
MRNA_PROCESSING	NR1I3	1	1.86868890468	0.00785726487009	0.0036231884058	67	19211671
MRNA_PROCESSING	ERN1	1	1.22588839999	0.0247286383918	0.0036231884058	68	15642095
MRNA_PROCESSING	ZNF74	2		0.0366674118751	0.0054347826087	69	9346935,11313019
MRNA_PROCESSING	REN	1	3.65515755257	0.0204984271256	0.0018115942029	70	11903312
MRNA_PROCESSING	ADAMTSL2	1	5.30909679068	-0.000582564362563	0.0018115942029	71	24214363
MRNA_PROCESSING	SCARB1	1		0.0739173881129	0.0018115942029	72	7509795
MRNA_PROCESSING	MALAT1	3	11.5515985506	-0.00116522886368	0.0054347826087	73	21941126,23555285,27250026
MRNA_PROCESSING	AHCYL1	1	5.30909679068	-0.000582564362563	0.0018115942029	74	28348216
MRNA_PROCESSING	SLC31A2	1		0.0366674118751	0.0036231884058	75	17194212
MRNA_PROCESSING	CAMK4	1	5.30909679068	-0.000582564362563	0.0018115942029	76	30262571
MRNA_PROCESSING	PMP22	1	5.30909679068	-0.000582564362563	0.0018115942029	77	26486801
MRNA_PROCESSING	ALKBH1	1	5.30909679068	-0.000582564362563	0.0018115942029	78	18550839
MRNA_PROCESSING	SOD2	1	4.29867605859	-0.000823894023346	0.0018115942029	79	21344390
MRNA_PROCESSING	HIF1A	1	0.935015246796	0.0471285450513	0.0018115942029	80	28493484
MRNA_PROCESSING	FKBP10	1		0.0366674118751	0.0036231884058	81	22061863
MRNA_PROCESSING	SUGP2	1		0.0366674118751	0.0036231884058	82	12594045
MRNA_PROCESSING	ZMYND11	1	3.65515755257	0.0204984271256	0.0018115942029	83	25263594
MRNA_PROCESSING	PCNA	2	0.478287070466	0.00100217141648	0.0054347826087	84	11980906,15935619
MRNA_PROCESSING	NR2C2	1	2.81926574383	0.0142565961504	0.0018115942029	85	24811540
MRNA_PROCESSING	LGALS4	1	3.65515755257	-0.000878280841702	0.0018115942029	86	11976346
MRNA_PROCESSING	STK11	1	3.65515755257	-0.000951369041572	0.0018115942029	87	21118512
MRNA_PROCESSING	PGK1	1	4.29867605859	-0.000823894023346	0.0018115942029	88	26883264
MRNA_PROCESSING	F8	1	1.10560010752	0.0137822277952	0.0036231884058	89	25652415
MRNA_PROCESSING	SUPT4H1	1	3.65515755257	-0.000823894023346	0.0018115942029	90	12556496
MRNA_PROCESSING	MYLIP	1		0.0366674118751	0.0018115942029	91	30674692
MRNA_PROCESSING	HLA-DRB4	1		0.0366674118751	0.0018115942029	92	2497069
MRNA_PROCESSING	H2AB2	1	4.29867605859	-0.000582564362563	0.0018115942029	93	22795134
MRNA_PROCESSING	HEXB	1	4.29867605859	-0.000582564362563	0.0018115942029	94	17251047
MRNA_PROCESSING	CCN1	1	2.26984755724	-0.00122967003877	0.0018115942029	95	19244129
MRNA_PROCESSING	MORF4	1	3.18589420134	-0.000823894023346	0.0018115942029	96	25971974
MRNA_PROCESSING	IGF2R	1		0.0366674118751	0.0018115942029	97	17486137
MRNA_PROCESSING	BRCA1	2	0.0098119303002	-0.00374753385546	0.0036231884058	98	23239986,29596642
MRNA_PROCESSING	NPC1	2	10.6242621735	-0.000582564362563	0.0036231884058	99	19106628,21687672
MRNA_PROCESSING	NFKB2	1	2.05528048606	-0.00154158540189	0.0018115942029	100	22615581
MRNA_PROCESSING	TRI-AAT9-1	1	1.10560010752	0.0289916454456	0.0018115942029	101	20118938
MRNA_PROCESSING	CDKN2D	1	2.81926574383	-0.00091274097878	0.0018115942029	102	11439331
MRNA_PROCESSING	LMNB1	1	3.65515755257	-0.000582564362563	0.0018115942029	103	25637521
MRNA_PROCESSING	CTSB	1	2.52045569429	-0.00100908888717	0.0018115942029	104	8494608
MRNA_PROCESSING	SLC4A9	1		0.0366674118751	0.0018115942029	105	11305939
MRNA_PROCESSING	METTL3	1	1.70444647962	0.02196794859	0.0018115942029	106	24407421
MRNA_PROCESSING	ITGB2	1	2.05528048606	-0.0013594899357	0.0018115942029	107	7901025
MRNA_PROCESSING	CTCF	1	0.935015246796	0.0156237203152	0.0018115942029	108	22976956
MRNA_PROCESSING	PTPA	1	1.30980795983	0.0220885863277	0.0018115942029	109	15142884
MRNA_PROCESSING	CNKSR3	1	3.18589420134	-0.00078161002121	0.0018115942029	110	16319169
MRNA_PROCESSING	BARD1	1	0.293360568408	0.0144073900346	0.0018115942029	111	29596642
MRNA_PROCESSING	CISH	1	2.81926574383	-0.00100908888717	0.0018115942029	112	25992900
MRNA_PROCESSING	RAD51C	1	2.81926574383	-0.000951369041572	0.0018115942029	113	27622768
MRNA_PROCESSING	CFI	1	2.81926574383	-0.00116522886368	0.0018115942029	114	25514925
MRNA_PROCESSING	CDKL5	1	2.81926574383	-0.000823894023346	0.0018115942029	115	19740913
MRNA_PROCESSING	PTEN	1	0.053179674258	0.00172539938911	0.0036231884058	116	28677221
MRNA_PROCESSING	NR3C1	1	0.0164031454478	0.00237505157642	0.0036231884058	117	9783913
